+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                   |
+----------------------+-------------------------------------------------+---------+----------+----------+-------------------------------------+--------+------------+------------------------------------------------------------------------+
| Mod name             | Registry name                                   | Item ID | Meta/dmg | Subtypes | Display name                        | Hunger | Saturation | Ore Dict keys                                                          |
| Pam's HarvestCraft   | harvestcraft:beetitem                           |    8682 |        0 |    false | Beet                                |      1 |        0.6 | cropBeet,listAllveggie                                                 |
| Pam's HarvestCraft   | harvestcraft:beetsaladitem                      |    9179 |        0 |    false | Beet Salad                          |      6 |        1.2 | foodBeetsalad                                                          |
| Pam's HarvestCraft   | harvestcraft:beetsoupitem                       |    9180 |        0 |    false | Beet Soup                           |      4 |        1.2 | foodBeetsoup                                                           |
| Pam's HarvestCraft   | harvestcraft:bellpepperitem                     |    8738 |        0 |    false | Bellpepper                          |      1 |        0.6 | cropBellpepper,listAllpepper,listAllveggie                             |
| Pam's HarvestCraft   | harvestcraft:bentoboxitem                       |    9891 |        0 |    false | Bento Box                           |     18 |        1.2 | foodBentobox                                                           |
| Pam's HarvestCraft   | harvestcraft:berrymeringuenestitem              |    9736 |        0 |    false | Berry Meringue Nest                 |      8 |        1.2 | foodBerrymeringuenest                                                  |
| Pam's HarvestCraft   | harvestcraft:berryvinaigrettesaladitem          |    9624 |        0 |    false | Berry Vinaigrette Salad             |      6 |        1.2 | foodBerryvinaigrettesalad                                              |
| Pam's HarvestCraft   | harvestcraft:bibimbapitem                       |    9730 |        0 |    false | Bibimbap                            |      8 |        1.2 | foodBibimbap                                                           |
| Pam's HarvestCraft   | harvestcraft:biscuititem                        |    9266 |        0 |    false | Biscuit                             |      5 |        1.2 | foodBiscuit                                                            |
| Pam's HarvestCraft   | harvestcraft:biscuitsandgravyitem               |    9554 |        0 |    false | Biscuits and Gravy                  |      8 |        1.2 | foodBiscuitsandgravy                                                   |
| Pam's HarvestCraft   | harvestcraft:blackberrycobbleritem              |    9277 |        0 |    false | Blackberry Cobbler                  |      5 |        1.2 | foodBlackberrycobbler                                                  |
| Pam's HarvestCraft   | harvestcraft:blackberryitem                     |    8650 |        0 |    false | Blackberry                          |      1 |        0.6 | cropBlackberry,listAllberry,listAllfruit                               |
| Pam's HarvestCraft   | harvestcraft:blackberryjellyitem                |    9315 |        0 |    false | Blackberry Jelly                    |      2 |        1.2 | foodBlackberryjelly                                                    |
| Pam's HarvestCraft   | harvestcraft:blackberryjellysandwichitem        |    9316 |        0 |    false | Blackberry Jelly Sandwich           |      6 |        1.2 | foodBlackberryjellysandwich                                            |
| Pam's HarvestCraft   | harvestcraft:blackberryjuiceitem                |    9048 |        0 |    false | Blackberry Juice                    |      2 |        1.2 | foodBlackberryjuice,listAlljuice                                       |
| Pam's HarvestCraft   | harvestcraft:blackberrysmoothieitem             |    9278 |        0 |    false | Blackberry Smoothie                 |      3 |        1.2 | foodBlackberrysmoothie,listAllsmoothie                                 |
| Pam's HarvestCraft   | harvestcraft:blackberryyogurtitem               |    9279 |        0 |    false | Blackberry Yogurt                   |      2 |        1.2 | foodBlackberryyogurt,listAllyogurt                                     |
| Pam's HarvestCraft   | harvestcraft:blackpaellaitem                    |    9686 |        0 |    false | Black Paella                        |      7 |        1.2 | foodBlackpaella                                                        |
| Pam's HarvestCraft   | harvestcraft:blazingsoupitem                    |    9687 |        0 |    false | Blazing Soup                        |      9 |        1.2 | foodBlazingsoup                                                        |
| Pam's HarvestCraft   | harvestcraft:bltitem                            |    9107 |        0 |    false | BLT                                 |      8 |        1.2 | foodBlt                                                                |
| Pam's HarvestCraft   | harvestcraft:blueberryitem                      |    8652 |        0 |    false | Blueberry                           |      1 |        0.6 | cropBlueberry,listAllberry,listAllfruit                                |
| Pam's HarvestCraft   | harvestcraft:blueberryjellyitem                 |    9317 |        0 |    false | Blueberry Jelly                     |      2 |        1.2 | foodBlueberryjelly                                                     |
| Pam's HarvestCraft   | harvestcraft:blueberryjellysandwichitem         |    9318 |        0 |    false | Blueberry Jelly Sandwich            |      6 |        1.2 | foodBlueberryjellysandwich                                             |
| Pam's HarvestCraft   | harvestcraft:blueberryjuiceitem                 |    9039 |        0 |    false | Blueberry Juice                     |      2 |        1.2 | foodBlueberryjuice,listAlljuice                                        |
| Pam's HarvestCraft   | harvestcraft:blueberrymuffinitem                |    9165 |        0 |    false | Blueberry Muffin                    |      4 |        1.2 | foodBlueberrymuffin                                                    |
| Pam's HarvestCraft   | harvestcraft:blueberrypancakesitem              |    9167 |        0 |    false | Blueberry Pancakes                  |      7 |        1.2 | foodBlueberrypancakes                                                  |
| Pam's HarvestCraft   | harvestcraft:blueberrypieitem                   |    9164 |        0 |    false | Blueberry Pie                       |      5 |        1.2 | foodBlueberrypie                                                       |
| Pam's HarvestCraft   | harvestcraft:blueberrysmoothieitem              |    9163 |        0 |    false | Blueberry Smoothie                  |      3 |        1.2 | foodBlueberrysmoothie,listAllsmoothie                                  |
| Pam's HarvestCraft   | harvestcraft:blueberryyogurtitem                |    9271 |        0 |    false | Blueberry Yogurt                    |      2 |        1.2 | foodBlueberryyogurt,listAllyogurt                                      |
| Pam's HarvestCraft   | harvestcraft:boiledeggitem                      |    9086 |        0 |    false | Boiled Egg                          |      3 |        1.2 | foodBoiledegg                                                          |
| Pam's HarvestCraft   | harvestcraft:bolognaitem                        |    9775 |        0 |    false | Bologna                             |      2 |        1.2 | foodBologna                                                            |
| Pam's HarvestCraft   | harvestcraft:bolognasandwichitem                |    9766 |        0 |    false | Bologna Sandwich                    |      9 |        1.2 | foodBolognasandwich                                                    |
| Pam's HarvestCraft   | harvestcraft:braisedonionsitem                  |    9112 |        0 |    false | Braised Onions                      |      5 |        1.2 | foodBraisedonions                                                      |
| Pam's HarvestCraft   | harvestcraft:bratwurstitem                      |    9866 |        0 |    false | Bratwurst                           |     13 |        1.2 | foodBratwurst                                                          |
| Pam's HarvestCraft   | harvestcraft:breadedporkchopitem                |    9074 |        0 |    false | Breaded Porkchop                    |      5 |        1.2 | foodBreadedporkchop                                                    |
| Pam's HarvestCraft   | harvestcraft:breadfruititem                     |    8935 |        0 |    false | Breadfruit                          |      1 |        0.6 | listAllgrain                                                           |
| Pam's HarvestCraft   | harvestcraft:breakfastburritoitem               |    9834 |        0 |    false | Breakfast Burrito                   |     10 |        1.2 | foodBreakfastburrito                                                   |
| Pam's HarvestCraft   | harvestcraft:briochebunitem                     |    9688 |        0 |    false | Brioche Bun                         |      3 |        1.2 | foodBriochebun                                                         |
| Pam's HarvestCraft   | harvestcraft:broccoliitem                       |    8714 |        0 |    false | Broccoli                            |      1 |        0.6 | cropBroccoli,listAllgreenveggie,listAllveggie                          |
| Pam's HarvestCraft   | harvestcraft:broccolimacitem                    |    9182 |        0 |    false | Broccoli Mac                        |      4 |        1.2 | foodBroccolimac                                                        |
| Pam's HarvestCraft   | harvestcraft:broccolindipitem                   |    9183 |        0 |    false | Broccoli n Dip                      |      3 |        1.2 | foodBroccolindip                                                       |
| Pam's HarvestCraft   | harvestcraft:brownieitem                        |    9219 |        0 |    false | Brownie                             |      8 |        1.2 | foodBrownie                                                            |
| Pam's HarvestCraft   | harvestcraft:brusselsproutitem                  |    8726 |        0 |    false | Brussel Sprout                      |      1 |        0.6 | cropBrusselsprout,listAllgreenveggie,listAllveggie                     |
| Pam's HarvestCraft   | harvestcraft:bubbleteaitem                      |    9647 |        0 |    false | Bubble Tea                          |      4 |        1.2 | foodBubbletea                                                          |
| Pam's HarvestCraft   | harvestcraft:bulgogiitem                        |    9635 |        0 |    false | Bulgogi                             |      7 |        1.2 | foodBulgogi                                                            |
| Pam's HarvestCraft   | harvestcraft:buttercookieitem                   |    9596 |        0 |    false | Butter Cookie                       |      6 |        1.2 | foodButtercookie,listAllcookie                                         |
| Pam's HarvestCraft   | harvestcraft:butteredpotatoitem                 |    9063 |        0 |    false | Buttered Potato                     |      4 |        1.2 | foodButteredpotato                                                     |
| Pam's HarvestCraft   | harvestcraft:buttertartitem                     |    9844 |        0 |    false | Butter Tart                         |     10 |        1.2 | foodButtertart                                                         |
| Pam's HarvestCraft   | harvestcraft:cabbageitem                        |    8728 |        0 |    false | Cabbage                             |      1 |        0.6 | cropCabbage,listAllgreenveggie,listAllveggie                           |
| Pam's HarvestCraft   | harvestcraft:cactusfruititem                    |    8660 |        0 |    false | Cactus Fruit                        |      1 |        0.6 | cropCactusfruit,listAllfruit                                           |
| Pam's HarvestCraft   | harvestcraft:cactusfruitjuiceitem               |    9052 |        0 |    false | Cactus Fruit Juice                  |      2 |        1.2 | foodCactusfruitjuice,listAlljuice                                      |
| Pam's HarvestCraft   | harvestcraft:cactussoupitem                     |    9261 |        0 |    false | Cactus Soup                         |      3 |        1.2 | foodCactussoup                                                         |
| Pam's HarvestCraft   | harvestcraft:calamaricookeditem                 |    9004 |        0 |    false | Cooked Calamari                     |      2 |        1.2 | foodCalamaricooked,listAllfishcooked                                   |
| Pam's HarvestCraft   | harvestcraft:calamarirawitem                    |    9003 |        0 |    false | Raw Calamari                        |      1 |        0.6 | foodCalamariraw,listAllfishfresh,listAllfishraw                        |
| Pam's HarvestCraft   | harvestcraft:californiarollitem                 |    9422 |        0 |    false | California Roll                     |      6 |        1.2 | foodCaliforniaroll                                                     |
| Pam's HarvestCraft   | harvestcraft:candiedgingeritem                  |    9197 |        0 |    false | Candied Ginger                      |      2 |        1.2 | foodCandiedginger                                                      |
| Pam's HarvestCraft   | harvestcraft:candiedlemonitem                   |    9161 |        0 |    false | Candied Lemon                       |      2 |        1.2 | foodCandiedlemon                                                       |
| Pam's HarvestCraft   | harvestcraft:candiedpecansitem                  |    9658 |        0 |    false | Candied Pecans                      |      3 |        1.2 | foodCandiedpecans                                                      |
| Pam's HarvestCraft   | harvestcraft:candiedsweetpotatoesitem           |    9186 |        0 |    false | Candied Sweet Potatoes              |      3 |        1.2 | foodCandiedsweetpotatoes                                               |
| Pam's HarvestCraft   | harvestcraft:candiedwalnutsitem                 |    9218 |        0 |    false | Candied Walnuts                     |      4 |        1.2 | foodCandiedwalnuts                                                     |
| Pam's HarvestCraft   | harvestcraft:candleberryitem                    |    8654 |        0 |    false | Candleberry                         |      1 |        0.6 | cropCandle,cropCandleberry                                             |
| Pam's HarvestCraft   | harvestcraft:cantaloupeitem                     |    8674 |        0 |    false | Cantaloupe                          |      1 |        0.6 | cropCantaloupe,listAllfruit                                            |
| Pam's HarvestCraft   | harvestcraft:cantonesegreensitem                |    9675 |        0 |    false | Cantonese Greens                    |      2 |        1.2 | foodCantonesegreens                                                    |
| Pam's HarvestCraft   | harvestcraft:cantonesenoodlesitem               |    9838 |        0 |    false | Cantonese Noodles                   |     10 |        1.2 | foodCantonesenoodles                                                   |
| Pam's HarvestCraft   | harvestcraft:caramelappleitem                   |    9018 |        0 |    false | Caramel Apple                       |      3 |        1.2 | foodCaramelapple                                                       |
| Pam's HarvestCraft   | harvestcraft:caramelcupcakeitem                 |    9722 |        0 |    false | Caramel Cupcake                     |      8 |        1.2 | foodCaramelcupcake                                                     |
| Pam's HarvestCraft   | harvestcraft:caramelicecreamitem                |    9356 |        0 |    false | Caramel Ice Cream                   |      4 |        1.2 | foodCaramelicecream                                                    |
| Pam's HarvestCraft   | harvestcraft:caramelitem                        |    9088 |        0 |    false | Caramel                             |      1 |        1.2 | foodCaramel                                                            |
| Pam's HarvestCraft   | harvestcraft:carprawitem                        |    9926 |        0 |    false | Raw Carp                            |      1 |        0.6 | foodCarpraw,listAllfishfresh,listAllfishraw                            |
| Pam's HarvestCraft   | harvestcraft:carrotcupcakeitem                  |    9713 |        0 |    false | Carrot Cupcake                      |      8 |        1.2 | foodCarrotcupcake                                                      |
| Pam's HarvestCraft   | harvestcraft:carrotjuiceitem                    |    9036 |        0 |    false | Carrot Juice                        |      2 |        1.2 | foodCarrotjuice,listAlljuice                                           |
| Pam's HarvestCraft   | harvestcraft:carrotsoupitem                     |    9061 |        0 |    false | Carrot Soup                         |      4 |        1.2 | foodCarrotsoup                                                         |
| Pam's HarvestCraft   | harvestcraft:cashewbutteritem                   |    9484 |        0 |    false | Cashew Butter                       |      1 |        1.2 | foodCashewbutter,listAllnutbutter                                      |
| Pam's HarvestCraft   | harvestcraft:cashewchickenitem                  |    9378 |        0 |    false | Cashew Chicken                      |      5 |        1.2 | foodCashewchicken                                                      |
| Pam's HarvestCraft   | harvestcraft:cashewitem                         |    8863 |        0 |    false | Cashew                              |      1 |        0.6 | cropCashew,listAllnut                                                  |
| Pam's HarvestCraft   | harvestcraft:cassavaitem                        |    8780 |        0 |    false | Cassava                             |      1 |        0.6 | cropCassava,listAllveggie                                              |
| Pam's HarvestCraft   | harvestcraft:cassouletitem                      |    9865 |        0 |    false | Cassoulet                           |     13 |        1.2 | foodCassoulet                                                          |
| Pam's HarvestCraft   | harvestcraft:catfishrawitem                     |    9927 |        0 |    false | Raw Catfish                         |      1 |        0.6 | foodCatfishraw,listAllfishfresh,listAllfishraw                         |
| Pam's HarvestCraft   | harvestcraft:caulifloweritem                    |    8716 |        0 |    false | Cauliflower                         |      1 |        0.6 | cropCauliflower,listAllveggie                                          |
| Pam's HarvestCraft   | harvestcraft:ceasarsaladitem                    |    9431 |        0 |    false | Caesar Salad                        |      9 |        1.2 | foodCeasarsalad                                                        |
| Pam's HarvestCraft   | harvestcraft:celeryandpeanutbutteritem          |    9207 |        0 |    false | Celery and Peanut Butter            |      2 |        1.2 | foodCeleryandpeanutbutter                                              |
| Pam's HarvestCraft   | harvestcraft:celeryitem                         |    8700 |        0 |    false | Celery                              |      1 |        0.6 | cropCelery,listAllgreenveggie,listAllveggie                            |
| Pam's HarvestCraft   | harvestcraft:celerysoupitem                     |    9210 |        0 |    false | Celery Soup                         |      5 |        1.2 | foodCelerysoup                                                         |
| Pam's HarvestCraft   | harvestcraft:cevicheitem                        |    9664 |        0 |    false | Ceviche                             |      7 |        1.2 | foodCeviche                                                            |
| Pam's HarvestCraft   | harvestcraft:chaiteaitem                        |    9174 |        0 |    false | Chai Tea                            |      3 |        1.2 | foodChaitea                                                            |
| Pam's HarvestCraft   | harvestcraft:chaoscookieitem                    |    9432 |        0 |    false | Chaos Cookie                        |      3 |        1.2 | foodChaoscookie,listAllcookie                                          |
| Pam's HarvestCraft   | harvestcraft:charrrawitem                       |    9928 |        0 |    false | Raw Charr                           |      1 |        0.6 | foodCharrraw,listAllfishfresh,listAllfishraw                           |
| Pam's HarvestCraft   | harvestcraft:charsiuitem                        |    9550 |        0 |    false | Char Siu                            |      8 |        1.2 | foodCharsiu                                                            |
| Pam's HarvestCraft   | harvestcraft:cheddarandsourcreampotatochipsitem |    9601 |        0 |    false | Cheddar and Sour Cream Potato Chips |      6 |        1.2 | foodCheddarandsourcreampotatochips                                     |
| Pam's HarvestCraft   | harvestcraft:cheeseburgeritem                   |    9078 |        0 |    false | Cheeseburger                        |      8 |        1.2 | foodCheeseburger                                                       |
| Pam's HarvestCraft   | harvestcraft:cheesedanishitem                   |    9773 |        0 |    false | Cheese Danish                       |      6 |        1.2 | foodCheesedanish                                                       |
| Pam's HarvestCraft   | harvestcraft:cheeseitem                         |    9013 |        0 |    false | Cheese                              |      2 |        1.2 | foodCheese                                                             |
| Pam's HarvestCraft   | harvestcraft:cheeseontoastitem                  |    9529 |        0 |    false | Cheese on Toast                     |      6 |        1.2 | foodCheeseontoast                                                      |
| Pam's HarvestCraft   | harvestcraft:cheesesteakitem                    |    9842 |        0 |    false | Cheesesteak                         |     10 |        1.2 | foodCheesesteak                                                        |
| Pam's HarvestCraft   | harvestcraft:cheesyshrimpquinoaitem             |    9634 |        0 |    false | Cheesy Shrimp Quinoa                |      9 |        1.2 | foodCheesyshrimpquinoa                                                 |
| Pam's HarvestCraft   | harvestcraft:cheezepuffsitem                    |    9604 |        0 |    false | Cheeze Puffs                        |      4 |        1.2 | foodCheezepuffs                                                        |
| Pam's HarvestCraft   | harvestcraft:cherrycoconutchocolatebaritem      |    9426 |        0 |    false | Cherry Coconut Chocolate Bar        |      4 |        1.2 | foodCherrycoconutchocolatebar                                          |
| Pam's HarvestCraft   | harvestcraft:cherryicecreamitem                 |    9479 |        0 |    false | Cherry Ice Cream                    |      4 |        1.2 | foodCherryicecream                                                     |
| Pam's HarvestCraft   | harvestcraft:cherryitem                         |    8823 |        0 |    false | Cherry                              |      1 |        0.6 | cropCherry,listAllfruit                                                |
| Pam's HarvestCraft   | harvestcraft:cherryjellyitem                    |    9319 |        0 |    false | Cherry Jelly                        |      2 |        1.2 | foodCherryjelly                                                        |
| Pam's HarvestCraft   | harvestcraft:cherryjellysandwichitem            |    9320 |        0 |    false | Cherry Jelly Sandwich               |      6 |        1.2 | foodCherryjellysandwich                                                |
| Pam's HarvestCraft   | harvestcraft:cherryjuiceitem                    |    9040 |        0 |    false | Cherry Juice                        |      2 |        1.2 | foodCherryjuice,listAlljuice                                           |
| Pam's HarvestCraft   | harvestcraft:cherrypieitem                      |    9168 |        0 |    false | Cherry Pie                          |      5 |        1.2 | foodCherrypie                                                          |
| Pam's HarvestCraft   | harvestcraft:cherryslushieitem                  |    9723 |        0 |    false | Cherry Slushie                      |      3 |        1.2 | foodCherryslushie                                                      |
| Pam's HarvestCraft   | harvestcraft:cherrysmoothieitem                 |    9170 |        0 |    false | Cherry Smoothie                     |      3 |        1.2 | foodCherrysmoothie,listAllsmoothie                                     |
| Pam's HarvestCraft   | harvestcraft:cherrysodaitem                     |    9348 |        0 |    false | Cherry Soda                         |      3 |        1.2 | foodCherrysoda,listAllsoda                                             |
| Pam's HarvestCraft   | harvestcraft:cherryyogurtitem                   |    9273 |        0 |    false | Cherry Yogurt                       |      2 |        1.2 | foodCherryyogurt,listAllyogurt                                         |
| Pam's HarvestCraft   | harvestcraft:chestnutbutteritem                 |    9485 |        0 |    false | Chestnut Butter                     |      1 |        1.2 | foodChestnutbutter,listAllnutbutter                                    |
| Pam's HarvestCraft   | harvestcraft:chestnutitem                       |    8905 |        0 |    false | Chestnut                            |      1 |        0.6 | cropChestnut,listAllnut                                                |
| Pam's HarvestCraft   | harvestcraft:chickenandwafflesitem              |    9877 |        0 |    false | Chicken and Waffles                 |     14 |        1.2 | foodChickenandwaffles                                                  |
| Pam's HarvestCraft   | harvestcraft:chickenbiscuititem                 |    9867 |        0 |    false | Chicken Biscuit                     |     13 |        1.2 | foodChickenbiscuit                                                     |
| Pam's HarvestCraft   | harvestcraft:chickencelerycasseroleitem         |    9208 |        0 |    false | Chicken Celery Casserole            |      6 |        1.2 | foodChickencelerycasserole                                             |
| Pam's HarvestCraft   | harvestcraft:chickenchowmeinitem                |    9546 |        0 |    false | Chicken Chow Mein                   |      8 |        1.2 | foodChickenchowmein                                                    |
| Pam's HarvestCraft   | harvestcraft:chickencordonbleuitem              |    9749 |        0 |    false | Chicken Cordon Bleu                 |      7 |        1.2 | foodChickencordonbleu                                                  |
| Pam's HarvestCraft   | harvestcraft:chickencurryitem                   |    9236 |        0 |    false | Chicken Curry                       |      9 |        1.2 | foodChickencurry                                                       |
| Pam's HarvestCraft   | harvestcraft:chickendinneritem                  |    9591 |        0 |    false | Chicken Dinner                      |      9 |        1.2 | foodChickendinner                                                      |
| Pam's HarvestCraft   | harvestcraft:chickengumboitem                   |    9420 |        0 |    false | Chicken Gumbo                       |      9 |        1.2 | foodChickengumbo                                                       |
| Pam's HarvestCraft   | harvestcraft:chickenkatsuitem                   |    9642 |        0 |    false | Chicken Katsu                       |      6 |        1.2 | foodChickenkatsu                                                       |
| Pam's HarvestCraft   | harvestcraft:chickennoodlesoupitem              |    9072 |        0 |    false | Chicken Noodle Soup                 |      6 |        1.2 | foodChickennoodlesoup                                                  |
| Pam's HarvestCraft   | harvestcraft:chickenpaellaitem                  |    9689 |        0 |    false | Chicken Paella                      |      8 |        1.2 | foodChickenpaella                                                      |
| Pam's HarvestCraft   | harvestcraft:chickenparmasanitem                |    9103 |        0 |    false | Chicken Parmesan                    |      5 |        1.2 | foodChickenparmasan                                                    |
| Pam's HarvestCraft   | harvestcraft:chickenpotpieitem                  |    9073 |        0 |    false | Chicken Pot Pie                     |      7 |        1.2 | foodChickenpotpie                                                      |
| Pam's HarvestCraft   | harvestcraft:chickensandwichitem                |    9071 |        0 |    false | Chicken Sandwich                    |      6 |        1.2 | foodChickensandwich                                                    |
| Pam's HarvestCraft   | harvestcraft:chickpeaitem                       |    8782 |        0 |    false | Chickpeas                           |      1 |        0.6 | cropChickpea,listAllveggie                                             |
| Pam's HarvestCraft   | harvestcraft:chikorollitem                      |    9826 |        0 |    false | Chiko Roll                          |     10 |        1.2 | foodChikoroll                                                          |
| Pam's HarvestCraft   | harvestcraft:chilichocolateitem                 |    9155 |        0 |    false | Chili Chocolate                     |      2 |        1.2 | foodChilichocolate                                                     |
| Pam's HarvestCraft   | harvestcraft:chilicupcakeitem                   |    9715 |        0 |    false | Chili Cupcake                       |      8 |        1.2 | foodChilicupcake                                                       |
| Pam's HarvestCraft   | harvestcraft:chilidogitem                       |    9831 |        0 |    false | Chili Dog                           |     10 |        1.2 | foodChilidog                                                           |
| Pam's HarvestCraft   | harvestcraft:chilidonutitem                     |    9709 |        0 |    false | Chili Donut                         |      6 |        1.2 | foodChilidonut                                                         |
| Pam's HarvestCraft   | harvestcraft:chiliitem                          |    9146 |        0 |    false | Chili                               |      4 |        1.2 | foodChili                                                              |
| Pam's HarvestCraft   | harvestcraft:chilipepperitem                    |    8740 |        0 |    false | Chili Pepper                        |      1 |        0.6 | cropChilipepper,listAllpepper                                          |
| Pam's HarvestCraft   | harvestcraft:chilipoppersitem                   |    9153 |        0 |    false | Chili Poppers                       |      6 |        1.2 | foodChilipoppers                                                       |
| Pam's HarvestCraft   | harvestcraft:chimichangaitem                    |    9887 |        0 |    false | Chimichanga                         |     17 |        1.2 | foodChimichanga                                                        |
| Pam's HarvestCraft   | harvestcraft:chipsanddipitem                    |    9603 |        0 |    false | Chips and Dip                       |      5 |        1.2 | foodChipsanddip                                                        |
| Pam's HarvestCraft   | harvestcraft:chipsandsalsaitem                  |    9835 |        0 |    false | Chips and Salsa                     |     10 |        1.2 | foodChipsandsalsa                                                      |
| Pam's HarvestCraft   | harvestcraft:chocolatebaconitem                 |    9433 |        0 |    false | Chocolate Bacon                     |      3 |        1.2 | foodChocolatebacon                                                     |
| Pam's HarvestCraft   | harvestcraft:chocolatebaritem                   |    9093 |        0 |    false | Chocolate Bar                       |      1 |        1.2 | foodChocolatebar                                                       |
| Pam's HarvestCraft   | harvestcraft:chocolatecaramelfudgeitem          |    9415 |        0 |    false | Chocolate Caramel Fudge             |      2 |        1.2 | foodChocolatecaramelfudge                                              |
| Pam's HarvestCraft   | harvestcraft:chocolatecherryitem                |    9169 |        0 |    false | Chocolate Cherry                    |      2 |        1.2 | foodChocolatecherry                                                    |
| Pam's HarvestCraft   | harvestcraft:chocolatecoconutbaritem            |    9755 |        0 |    false | Chocolate Coconut Bar               |      2 |        1.2 | foodChocolatecoconutbar                                                |
| Pam's HarvestCraft   | harvestcraft:chocolatecupcakeitem               |    9712 |        0 |    false | Chocolate Cupcake                   |      8 |        1.2 | foodChocolatecupcake                                                   |
| Pam's HarvestCraft   | harvestcraft:chocolatedonutitem                 |    9257 |        0 |    false | Chocolate Donut                     |      5 |        1.2 | foodChocolatedonut                                                     |
| Pam's HarvestCraft   | harvestcraft:chocolateicecreamitem              |    9095 |        0 |    false | Chocolate Ice Cream                 |      4 |        1.2 | foodChocolateicecream                                                  |
| Pam's HarvestCraft   | harvestcraft:chocolatemilkitem                  |    9280 |        0 |    false | Chocolate Milk                      |      2 |        1.2 | foodChocolatemilk                                                      |
| Pam's HarvestCraft   | harvestcraft:chocolatemilkshakeitem             |    9470 |        0 |    false | Chocolate Milkshake                 |      3 |        1.2 | foodChocolatemilkshake                                                 |
| Pam's HarvestCraft   | harvestcraft:chocolateorangeitem                |    9643 |        0 |    false | Chocolate Orange                    |      2 |        1.2 | foodChocolateorange                                                    |
| Pam's HarvestCraft   | harvestcraft:chocolatepuddingitem               |    9727 |        0 |    false | Chocolate Pudding                   |      3 |        1.2 | foodChocolatepudding                                                   |
| Pam's HarvestCraft   | harvestcraft:chocolaterollitem                  |    9531 |        0 |    false | Chocolate Roll                      |      3 |        1.2 | foodChocolateroll                                                      |
| Pam's HarvestCraft   | harvestcraft:chocolatestrawberryitem            |    9124 |        0 |    false | Chocolate Strawberry                |      2 |        1.2 | foodChocolatestrawberry                                                |
| Pam's HarvestCraft   | harvestcraft:chocolateyogurtitem                |    9276 |        0 |    false | Chocolate Yogurt                    |      2 |        1.2 | foodChocolateyogurt,listAllyogurt                                      |
| Pam's HarvestCraft   | harvestcraft:chocovoxelsitem                    |    9563 |        0 |    false | Choco Voxels Cereal                 |      2 |        1.2 | foodChocovoxels                                                        |
| Pam's HarvestCraft   | harvestcraft:chorizoitem                        |    9453 |        0 |    false | Chorizo                             |      5 |        1.2 | foodchorizo                                                            |
| Pam's HarvestCraft   | harvestcraft:chorusfruitsoupitem                |    9673 |        0 |    false | Chorus Fruit Soup                   |      4 |        1.2 | foodChorusfruitsoup                                                    |
| Pam's HarvestCraft   | harvestcraft:cinnamonappleoatmealitem           |    9409 |        0 |    false | Cinnamon Apple Oatmeal              |      3 |        1.2 | foodCinnamonappleoatmeal                                               |
| Pam's HarvestCraft   | harvestcraft:cinnamonbreaditem                  |    9780 |        0 |    false | Cinnamon Bread                      |      6 |        1.2 | foodCinnamonbread                                                      |
| Pam's HarvestCraft   | harvestcraft:cinnamonitem                       |    8947 |        0 |    false | Cinnamon                            |      1 |        0.6 | cropCinnamon                                                           |
| Pam's HarvestCraft   | harvestcraft:cinnamonrollitem                   |    9253 |        0 |    false | Cinnamon Roll                       |      5 |        1.2 | foodCinnamonroll                                                       |
| Pam's HarvestCraft   | harvestcraft:cinnamonsugardonutitem             |    9285 |        0 |    false | Cinnamon Sugar Donut                |      7 |        1.2 | foodCinnamonsugardonut                                                 |
| Pam's HarvestCraft   | harvestcraft:cinnamontoastitem                  |    9564 |        0 |    false | Cinnamon Toast                      |      7 |        1.2 | foodCinnamontoast                                                      |
| Pam's HarvestCraft   | harvestcraft:citrussaladitem                    |    9394 |        0 |    false | Citrus Salad                        |      2 |        1.2 | foodCitrussalad                                                        |
| Pam's HarvestCraft   | harvestcraft:clamchowderitem                    |    9833 |        0 |    false | Clam Chowder                        |     10 |        1.2 | foodClamchowder                                                        |
| Pam's HarvestCraft   | harvestcraft:clamcookeditem                     |    9439 |        0 |    false | Cooked Clam                         |      2 |        1.2 | foodClamcooked                                                         |
| Pam's HarvestCraft   | harvestcraft:clamrawitem                        |    9929 |        0 |    false | Raw Clam                            |      1 |        0.6 | foodClamraw                                                            |
| Pam's HarvestCraft   | harvestcraft:cobblestonecobbleritem             |    9662 |        0 |    false | Cobblestone Cobbler                 |      6 |        1.2 | foodCobblestonecobbler                                                 |
| Pam's HarvestCraft   | harvestcraft:coconutcreamitem                   |    9533 |        0 |    false | Coconut Cream                       |      2 |        1.2 | foodCoconutcream                                                       |
| Pam's HarvestCraft   | harvestcraft:coconutitem                        |    8911 |        0 |    false | Coconut                             |      1 |        0.6 | cropCoconut                                                            |
